ticker,date,quarter,tone,text_clean,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sent_mean,vader_sent_std,vader_sent_min,vader_sent_max,vader_pct_positive_sents,vader_pct_negative_sents,n_words,n_sentences,avg_sent_length,uncertain_count,uncertain_ratio,positive_count,positive_ratio,negative_count,negative_ratio,negation_count,negation_ratio,forward_count,forward_ratio,fog_index,net_tone,net_tone_ratio,complex_word_ratio,vader_compound_lag,vader_compound_change,vader_sent_mean_lag,vader_sent_mean_change,uncertain_ratio_lag,uncertain_ratio_change,positive_ratio_lag,positive_ratio_change,net_tone_ratio_lag,net_tone_ratio_change,sentiment_regime,regime_shift,year
TSLA,2020-10-01,Q4 2020,positive,"For the quarter ended October 2020, We delivered record vehicle production and deliveries exceeding our targets despite significant supply chain complexity. Energy storage deployments reached all-time highs and we continue to expand our Supercharger network at an accelerating pace. Full self-driving capability is progressing and we remain confident in our autonomous driving timeline. Margins improved sequentially as cost reduction initiatives gained traction across all manufacturing operations globally. We are the most compelling opportunity in the automotive and energy industries.",0.9551,0.238,0.017,0.745,0.4736,0.3244,-0.1511,0.7485,0.8,0.2,85,5,17.0,0,0.0,5,0.0588,0,0.0,0,0.0,1,0.2,19.51,5,0.0588,0.3176,0.9551,0.0,0.4736,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,positive,0,2020
TSLA,2021-01-01,Q1 2021,positive,"For the quarter ended January 2021, We delivered record vehicle production and deliveries exceeding our targets despite significant supply chain complexity. Energy storage deployments reached all-time highs and we continue to expand our Supercharger network at an accelerating pace. Full self-driving capability is progressing and we remain confident in our autonomous driving timeline. Margins improved sequentially as cost reduction initiatives gained traction across all manufacturing operations globally. We are the most compelling opportunity in the automotive and energy industries.",0.9551,0.238,0.017,0.745,0.4736,0.3244,-0.1511,0.7485,0.8,0.2,85,5,17.0,0,0.0,5,0.0588,0,0.0,0,0.0,1,0.2,19.51,5,0.0588,0.3176,0.9551,0.0,0.4736,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,positive,0,2021
TSLA,2021-04-01,Q2 2021,positive,"For the quarter ended April 2021, We delivered record vehicle production and deliveries exceeding our targets despite significant supply chain complexity. Energy storage deployments reached all-time highs and we continue to expand our Supercharger network at an accelerating pace. Full self-driving capability is progressing and we remain confident in our autonomous driving timeline. Margins improved sequentially as cost reduction initiatives gained traction across all manufacturing operations globally. We are the most compelling opportunity in the automotive and energy industries.",0.9551,0.238,0.017,0.745,0.4736,0.3244,-0.1511,0.7485,0.8,0.2,85,5,17.0,0,0.0,5,0.0588,0,0.0,0,0.0,1,0.2,19.51,5,0.0588,0.3176,0.9551,0.0,0.4736,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,positive,0,2021
TSLA,2021-07-01,Q3 2021,cautious,"For the quarter ended July 2021, Deliveries were impacted by planned factory shutdowns for upgrades and challenging macro environment affecting consumer spending on large ticket items. We are monitoring demand carefully across all markets and adjusting production plans accordingly to maintain healthy inventory. Interest rate environment creates headwinds for vehicle financing and we are working with financial partners to improve affordability for customers globally.",0.8834,0.191,0.021,0.788,0.4485,0.2623,0.1531,0.7906,1.0,0.0,68,3,22.67,1,0.0147,0,0.0,1,0.0147,0,0.0,0,0.0,23.77,-2,-0.0294,0.3676,0.9551,-0.07169999999999999,0.4736,-0.02510000000000001,0.0,0.0147,0.0588,-0.0588,0.0588,-0.0882,positive,0,2021
TSLA,2021-10-01,Q4 2021,positive,"For the quarter ended October 2021, We delivered record vehicle production and deliveries exceeding our targets despite significant supply chain complexity. Energy storage deployments reached all-time highs and we continue to expand our Supercharger network at an accelerating pace. Full self-driving capability is progressing and we remain confident in our autonomous driving timeline. Margins improved sequentially as cost reduction initiatives gained traction across all manufacturing operations globally. We are the most compelling opportunity in the automotive and energy industries.",0.9551,0.238,0.017,0.745,0.4736,0.3244,-0.1511,0.7485,0.8,0.2,85,5,17.0,0,0.0,5,0.0588,0,0.0,0,0.0,1,0.2,19.51,5,0.0588,0.3176,0.8834,0.07169999999999999,0.4485,0.02510000000000001,0.0147,-0.0147,0.0,0.0588,-0.0294,0.0882,positive,0,2021
TSLA,2022-01-01,Q1 2022,mixed,"For the quarter ended January 2022, Vehicle deliveries reflect deliberate pricing decisions to stimulate demand and grow our total addressable market. Automotive gross margin came under pressure as expected from these strategic pricing adjustments. We believe short-term margin compression is the right strategic trade-off to capture market share at this critical stage of global EV adoption and transition. Competition is intensifying but we maintain significant technological and manufacturing advantages that are difficult to replicate.",-0.0772,0.102,0.118,0.78,-0.0689,0.3537,-0.6486,0.296,0.5,0.25,79,4,19.75,1,0.0127,1,0.0127,1,0.0127,0,0.0,1,0.25,20.05,-1,-0.0127,0.3038,0.9551,-1.0323,0.4736,-0.5425,0.0,0.0127,0.0588,-0.0461,0.0588,-0.0715,neutral,1,2022
TSLA,2022-04-01,Q2 2022,positive,"For the quarter ended April 2022, We delivered record vehicle production and deliveries exceeding our targets despite significant supply chain complexity. Energy storage deployments reached all-time highs and we continue to expand our Supercharger network at an accelerating pace. Full self-driving capability is progressing and we remain confident in our autonomous driving timeline. Margins improved sequentially as cost reduction initiatives gained traction across all manufacturing operations globally. We are the most compelling opportunity in the automotive and energy industries.",0.9551,0.238,0.017,0.745,0.4736,0.3244,-0.1511,0.7485,0.8,0.2,85,5,17.0,0,0.0,5,0.0588,0,0.0,0,0.0,1,0.2,19.51,5,0.0588,0.3176,-0.0772,1.0323,-0.0689,0.5425,0.0127,-0.0127,0.0127,0.0461,-0.0127,0.0715,positive,1,2022
TSLA,2022-07-01,Q3 2022,mixed,"For the quarter ended July 2022, Vehicle deliveries reflect deliberate pricing decisions to stimulate demand and grow our total addressable market. Automotive gross margin came under pressure as expected from these strategic pricing adjustments. We believe short-term margin compression is the right strategic trade-off to capture market share at this critical stage of global EV adoption and transition. Competition is intensifying but we maintain significant technological and manufacturing advantages that are difficult to replicate.",-0.0772,0.102,0.118,0.78,-0.0689,0.3537,-0.6486,0.296,0.5,0.25,79,4,19.75,1,0.0127,1,0.0127,1,0.0127,0,0.0,1,0.25,20.05,-1,-0.0127,0.3038,0.9551,-1.0323,0.4736,-0.5425,0.0,0.0127,0.0588,-0.0461,0.0588,-0.0715,neutral,1,2022
TSLA,2022-10-01,Q4 2022,mixed,"For the quarter ended October 2022, Vehicle deliveries reflect deliberate pricing decisions to stimulate demand and grow our total addressable market. Automotive gross margin came under pressure as expected from these strategic pricing adjustments. We believe short-term margin compression is the right strategic trade-off to capture market share at this critical stage of global EV adoption and transition. Competition is intensifying but we maintain significant technological and manufacturing advantages that are difficult to replicate.",-0.0772,0.102,0.118,0.78,-0.0689,0.3537,-0.6486,0.296,0.5,0.25,79,4,19.75,1,0.0127,1,0.0127,1,0.0127,0,0.0,1,0.25,20.05,-1,-0.0127,0.3038,-0.0772,0.0,-0.0689,0.0,0.0127,0.0,0.0127,0.0,-0.0127,0.0,neutral,0,2022
TSLA,2023-01-01,Q1 2023,positive,"For the quarter ended January 2023, We delivered record vehicle production and deliveries exceeding our targets despite significant supply chain complexity. Energy storage deployments reached all-time highs and we continue to expand our Supercharger network at an accelerating pace. Full self-driving capability is progressing and we remain confident in our autonomous driving timeline. Margins improved sequentially as cost reduction initiatives gained traction across all manufacturing operations globally. We are the most compelling opportunity in the automotive and energy industries.",0.9551,0.238,0.017,0.745,0.4736,0.3244,-0.1511,0.7485,0.8,0.2,85,5,17.0,0,0.0,5,0.0588,0,0.0,0,0.0,1,0.2,19.51,5,0.0588,0.3176,-0.0772,1.0323,-0.0689,0.5425,0.0127,-0.0127,0.0127,0.0461,-0.0127,0.0715,positive,1,2023
TSLA,2023-04-01,Q2 2023,cautious,"For the quarter ended April 2023, Deliveries were impacted by planned factory shutdowns for upgrades and challenging macro environment affecting consumer spending on large ticket items. We are monitoring demand carefully across all markets and adjusting production plans accordingly to maintain healthy inventory. Interest rate environment creates headwinds for vehicle financing and we are working with financial partners to improve affordability for customers globally.",0.8834,0.191,0.021,0.788,0.4485,0.2623,0.1531,0.7906,1.0,0.0,68,3,22.67,1,0.0147,0,0.0,1,0.0147,0,0.0,0,0.0,23.77,-2,-0.0294,0.3676,0.9551,-0.07169999999999999,0.4736,-0.02510000000000001,0.0,0.0147,0.0588,-0.0588,0.0588,-0.0882,positive,0,2023
TSLA,2023-07-01,Q3 2023,mixed,"For the quarter ended July 2023, Vehicle deliveries reflect deliberate pricing decisions to stimulate demand and grow our total addressable market. Automotive gross margin came under pressure as expected from these strategic pricing adjustments. We believe short-term margin compression is the right strategic trade-off to capture market share at this critical stage of global EV adoption and transition. Competition is intensifying but we maintain significant technological and manufacturing advantages that are difficult to replicate.",-0.0772,0.102,0.118,0.78,-0.0689,0.3537,-0.6486,0.296,0.5,0.25,79,4,19.75,1,0.0127,1,0.0127,1,0.0127,0,0.0,1,0.25,20.05,-1,-0.0127,0.3038,0.8834,-0.9606,0.4485,-0.5174,0.0147,-0.002,0.0,0.0127,-0.0294,0.0167,neutral,1,2023
TSLA,2023-10-01,Q4 2023,cautious,"For the quarter ended October 2023, Deliveries were impacted by planned factory shutdowns for upgrades and challenging macro environment affecting consumer spending on large ticket items. We are monitoring demand carefully across all markets and adjusting production plans accordingly to maintain healthy inventory. Interest rate environment creates headwinds for vehicle financing and we are working with financial partners to improve affordability for customers globally.",0.8834,0.191,0.021,0.788,0.4485,0.2623,0.1531,0.7906,1.0,0.0,68,3,22.67,1,0.0147,0,0.0,1,0.0147,0,0.0,0,0.0,23.77,-2,-0.0294,0.3676,-0.0772,0.9606,-0.0689,0.5174,0.0127,0.002,0.0127,-0.0127,-0.0127,-0.0167,positive,1,2023
TSLA,2024-01-01,Q1 2024,cautious,"For the quarter ended January 2024, Deliveries were impacted by planned factory shutdowns for upgrades and challenging macro environment affecting consumer spending on large ticket items. We are monitoring demand carefully across all markets and adjusting production plans accordingly to maintain healthy inventory. Interest rate environment creates headwinds for vehicle financing and we are working with financial partners to improve affordability for customers globally.",0.8834,0.191,0.021,0.788,0.4485,0.2623,0.1531,0.7906,1.0,0.0,68,3,22.67,1,0.0147,0,0.0,1,0.0147,0,0.0,0,0.0,23.77,-2,-0.0294,0.3676,0.8834,0.0,0.4485,0.0,0.0147,0.0,0.0,0.0,-0.0294,0.0,positive,0,2024
TSLA,2024-04-01,Q2 2024,mixed,"For the quarter ended April 2024, Vehicle deliveries reflect deliberate pricing decisions to stimulate demand and grow our total addressable market. Automotive gross margin came under pressure as expected from these strategic pricing adjustments. We believe short-term margin compression is the right strategic trade-off to capture market share at this critical stage of global EV adoption and transition. Competition is intensifying but we maintain significant technological and manufacturing advantages that are difficult to replicate.",-0.0772,0.102,0.118,0.78,-0.0689,0.3537,-0.6486,0.296,0.5,0.25,79,4,19.75,1,0.0127,1,0.0127,1,0.0127,0,0.0,1,0.25,20.05,-1,-0.0127,0.3038,0.8834,-0.9606,0.4485,-0.5174,0.0147,-0.002,0.0,0.0127,-0.0294,0.0167,neutral,1,2024
TSLA,2024-07-01,Q3 2024,cautious,"For the quarter ended July 2024, Deliveries were impacted by planned factory shutdowns for upgrades and challenging macro environment affecting consumer spending on large ticket items. We are monitoring demand carefully across all markets and adjusting production plans accordingly to maintain healthy inventory. Interest rate environment creates headwinds for vehicle financing and we are working with financial partners to improve affordability for customers globally.",0.8834,0.191,0.021,0.788,0.4485,0.2623,0.1531,0.7906,1.0,0.0,68,3,22.67,1,0.0147,0,0.0,1,0.0147,0,0.0,0,0.0,23.77,-2,-0.0294,0.3676,-0.0772,0.9606,-0.0689,0.5174,0.0127,0.002,0.0127,-0.0127,-0.0127,-0.0167,positive,1,2024
TSLA,2024-10-01,Q4 2024,positive,"For the quarter ended October 2024, We delivered record vehicle production and deliveries exceeding our targets despite significant supply chain complexity. Energy storage deployments reached all-time highs and we continue to expand our Supercharger network at an accelerating pace. Full self-driving capability is progressing and we remain confident in our autonomous driving timeline. Margins improved sequentially as cost reduction initiatives gained traction across all manufacturing operations globally. We are the most compelling opportunity in the automotive and energy industries.",0.9551,0.238,0.017,0.745,0.4736,0.3244,-0.1511,0.7485,0.8,0.2,85,5,17.0,0,0.0,5,0.0588,0,0.0,0,0.0,1,0.2,19.51,5,0.0588,0.3176,0.8834,0.07169999999999999,0.4485,0.02510000000000001,0.0147,-0.0147,0.0,0.0588,-0.0294,0.0882,positive,0,2024
